fecha;pm25;pm10;co2;humedad;temperatura;t_terabee;presencia; 
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:04:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:04:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:05:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:05:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:06:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:06:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:07:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:07:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:08:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:08:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:09:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:09:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:10:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:10:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:11:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:11:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:12:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:12:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:13:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:13:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:14:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:14:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:15:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:15:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:16:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:16:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:17:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:17:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:18:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:18:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:19:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:19:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:20:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:20:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:21:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:21:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:22:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:22:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:23:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:23:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:24:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:24:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:25:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:25:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:26:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:26:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:27:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:27:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:28:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:28:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:29:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:29:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:30:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:30:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:31:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:31:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:32:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:32:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:33:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:33:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:34:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:34:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:35:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:35:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:36:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:36:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:37:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:37:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:38:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:38:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:39:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:39:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:40:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:40:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:41:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:41:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:42:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:42:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:43:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:43:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:44:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:44:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:45:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:45:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:46:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:46:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:47:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:47:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:48:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:48:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:49:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:49:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:50:13;-1.0;
09-11-2021 15:14:14;8.0;9.0;948.6846;44.452583;24.973297;10-11-2021 03:50:13;-1.0;
